"","x"
"14045",1.63
"14046",1.31
"14047",1.31
"14048",1.29
"14049",1.27
"14050",1.26
"14051",1.26
"14052",1.24
"14053",1.23
"14054",1.21
"14055",1.21
"14056",1.21
"14057",1.2
"14058",1.2
"14059",1.2
"14060",1.19
"14061",1.19
"14062",1.19
"14063",1.19
"14064",0.97
"14065",0.97
"14066",0.95
"14067",0.95
"14068",0.95
"14069",0.74
"14070",0.73
"14071",0.95
"14072",0.95
"14073",0.95
"14074",0.95
"14075",0.94
"14076",0.93
"14077",1.15
"14078",1.15
"14079",1.14
"14080",1.14
"14081",1.12
"14082",1.12
"14083",1.12
"14084",1.11
"14085",1.1
"14086",1.1
"14087",1.39
"14088",1.38
"14089",1.37
"14090",1.37
"14091",1.38
"14092",1.48
"14093",1.52
"14094",1.55
"14095",1.93
"14096",1.59
"14097",1.61
"14098",1.99
"14099",2.01
"14100",1.65
"14101",2.04
"14102",1.68
"14103",2.06
"14104",1.72
"14105",1.75
"14106",1.75
"14107",1.75
"14108",1.77
"14109",1.47
"14110",1.47
"14111",1.77
"14112",1.8
"14113",1.8
"14114",1.83
"14115",1.83
"14116",1.85
"14117",1.83
"14118",2.19
"14119",2.18
"14120",2.18
"14121",2.18
"14122",2.23
"14123",2.23
"14124",2.23
"14125",2.2
"14126",2.64
"14127",2.2
"14128",2.18
"14129",2.59
"14130",2.15
"14131",2.12
"14132",2.12
"14133",2.07
"14134",2.07
"14135",2.05
"14136",2.05
"14137",2.03
"14138",2
"14139",1.62
"14140",1.98
"14141",1.96
"14142",1.94
"14143",1.92
"14144",1.56
"14145",1.9
"14146",1.53
"14147",1.51
"14148",1.48
"14149",1.47
"14150",1.44
"14151",1.43
"14152",1.42
"14153",1.39
"14154",1.38
"14155",1.73
"14156",1.36
"14157",1.35
"14158",1.35
"14159",1.34
"14160",1.34
"14161",1.33
"14162",1.33
"14163",1.33
"14164",1.33
"14165",1.32
"14166",1.32
"14167",1.32
"14168",1.33
"14169",1.32
"14170",1.68
"14171",1.68
"14172",1.68
"14173",1.68
"14174",1.67
"14175",1.67
"14176",1.67
"14177",1.67
"14178",1.67
"14179",1.67
"14180",1.67
"14181",1.67
"14182",1.67
"14183",1.68
"14184",1.76
"14185",1.8
"14186",1.84
"14187",1.87
"14188",1.9
"14189",2.35
"14190",2.39
"14191",2.41
"14192",2.44
"14193",2.48
"14194",2.1
"14195",2.13
"14196",2.16
"14197",2.16
"14198",2.18
"14199",1.85
"14200",1.88
"14201",2.29
"14202",2.17
"14203",1.88
"14204",2.29
"14205",2.32
"14206",2.38
"14207",2.42
"14208",2.48
"14209",2.91
"14210",2.95
"14211",2.98
"14212",2.98
"14213",3.02
"14214",2.98
"14215",2.98
"14216",2.95
"14217",2.88
"14218",2.85
"14219",2.81
"14220",2.78
"14221",2.77
"14222",2.77
"14223",2.74
"14224",2.74
"14225",2.74
"14226",2.71
"14227",2.28
"14228",2.71
"14229",2.68
"14230",2.25
"14231",2.65
"14232",2.19
"14233",2.19
"14234",2.16
"14235",2.16
"14236",1.79
"14237",2.14
"14238",1.76
"14239",1.73
"14240",1.73
"14241",1.71
"14242",1.68
"14243",1.68
"14244",1.66
"14245",1.64
"14246",1.64
"14247",1.61
"14248",1.61
"14249",1.59
"14250",1.59
"14251",1.28
"14252",1.28
"14253",1.56
"14254",1.56
"14255",1.54
"14256",1.54
"14257",1.54
"14258",1.54
"14259",1.54
"14260",1.24
"14261",1.52
"14262",1.52
"14263",1.52
"14264",1.52
"14265",1.52
"14266",1.54
"14267",1.54
"14268",1.54
"14269",1.54
"14270",1.56
"14271",1.56
"14272",1.58
"14273",1.58
"14274",1.6
"14275",1.63
"14276",1.63
"14277",1.65
"14278",1.67
"14279",1.67
"14280",1.7
"14281",1.7
"14282",1.72
"14283",1.72
"14284",2.06
"14285",2.09
"14286",2.09
"14287",2.12
"14288",2.12
"14289",2.12
"14290",2.14
"14291",2.14
"14292",2.14
"14293",2.14
"14294",2.17
"14295",2.2
"14296",2.62
"14297",2.62
"14298",2.2
"14299",2.65
"14300",2.65
"14301",2.65
"14302",2.65
"14303",2.65
"14304",2.65
"14305",2.65
"14306",2.65
"14307",2.23
"14308",2.65
"14309",2.65
"14310",2.62
"14311",2.62
"14312",2.19
"14313",2.61
"14314",2.61
"14315",2.58
"14316",2.16
"14317",2.16
"14318",2.13
"14319",2.13
"14320",2.11
"14321",2.11
"14322",2.08
"14323",2.08
"14324",2.08
"14325",2.05
"14326",2.03
"14327",2.03
"14328",1.98
"14329",1.98
"14330",1.96
"14331",1.94333333333333
"14332",1.92666666666667
"14333",1.91
"14334",1.89
"14335",1.89
"14336",1.87
"14337",1.85
"14338",1.83
"14339",1.82
"14340",1.45
"14341",1.45
"14342",1.44
"14343",1.44
"14344",1.77
"14345",1.42
"14346",1.41
"14347",1.41
"14348",1.4
"14349",1.4
"14350",1.4
"14351",1.4
"14352",1.38
"14353",1.1
"14354",1.1
"14355",1.1
"14356",1.1
"14357",1.37
"14358",1.37
"14359",1.37
"14360",1.37
"14361",1.36
"14362",1.37
"14363",1.36
"14364",1.36
"14365",1.36
"14366",1.37
"14367",1.37
"14368",1.37
"14369",1.37
"14370",1.38
"14371",1.4
"14372",1.41
"14373",1.42
"14374",1.45
"14375",1.47
"14376",1.48
"14377",1.5
"14378",1.52
"14379",1.54
"14380",1.56
"14381",1.58
"14382",1.61
"14383",1.63
"14384",1.63
"14385",1.65
"14386",1.68
"14387",1.7
"14388",2.05
"14389",2.05
"14390",2.08
"14391",2.08
"14392",2.11
"14393",2.11
"14394",2.13
"14395",2.13
"14396",2.13
"14397",2.16
"14398",2.16
"14399",2.16
"14400",2.16
"14401",2.58
"14402",2.58
"14403",2.61
"14404",2.58
"14405",2.58
"14406",2.58
"14407",2.58
"14408",2.58
"14409",2.55
"14410",2.55
"14411",2.55
"14412",2.55
"14413",2.53
"14414",2.53
"14415",2.53
"14416",2.11
"14417",2.5
"14418",2.08
"14419",2.47
"14420",2.05
"14421",2.03
"14422",2
"14423",1.98
"14424",1.96
"14425",1.96
"14426",1.91
"14427",1.89
"14428",1.89
"14429",1.87
"14430",1.5
"14431",1.48
"14432",1.47
"14433",1.45
"14434",1.44
"14435",1.41
"14436",1.41
"14437",1.4
"14438",1.38
"14439",1.38
"14440",1.37
"14441",1.36
"14442",1.34
"14443",1.34
"14444",1.34
"14445",1.33
"14446",1.33
"14447",1.33
"14448",1.33
"14449",1.33
"14450",1.32
"14451",1.32
"14452",1.32
"14453",1.32
"14454",1.32
"14455",1.32
"14456",1.31
"14457",1.31
"14458",1.66
"14459",1.66
"14460",1.66
"14461",1.66
"14462",1.3
"14463",1.31
"14464",1.31
"14465",1.31
"14466",1.31
"14467",1.32
"14468",1.33
"14469",1.34
"14470",1.34
"14471",1.36
"14472",1.37
"14473",1.4
"14474",1.41
"14475",1.77
"14476",1.8
"14477",1.82
"14478",1.83
"14479",1.85
"14480",1.85
"14481",1.87
"14482",1.87
"14483",1.89
"14484",1.56
"14485",1.56
"14486",1.58
"14487",1.61
"14488",1.63
"14489",1.65
"14490",2
"14491",2
"14492",2.03
"14493",1.68
"14494",1.68
"14495",1.7
"14496",1.7
"14497",1.7
"14498",1.7
"14499",1.7
"14500",1.7
"14501",1.7
"14502",1.68
"14503",1.68
"14504",1.68
"14505",1.68
"14506",1.68
"14507",1.65
"14508",1.65
"14509",1.65
"14510",1.63
"14511",1.63
"14512",1.61
"14513",1.61
"14514",1.58
"14515",1.58
"14516",1.56
"14517",1.54
"14518",1.54
"14519",1.52
"14520",1.5
"14521",1.48
"14522",1.48
"14523",1.17
"14524",1.44
"14525",1.16
"14526",1.14
"14527",1.13
"14528",1.12
"14529",1.1
"14530",1.09
"14531",1.09
"14532",1.06
"14533",1.05
"14534",1.05
"14535",1.05
"14536",1.04
"14537",1.04
"14538",1.03
"14539",1.03
"14540",1.02
"14541",1.02
"14542",1.02
"14543",1.01
"14544",1.29
"14545",1.63
"14546",1.63
"14547",1.62
"14548",1.62
"14549",1.27
"14550",1.27
"14551",1.26
"14552",0.98
"14553",0.98
"14554",0.98
"14555",0.98
"14556",0.98
"14557",0.98
"14558",1.26
"14559",1.26
"14560",1.26
"14561",1.26
"14562",1.26
"14563",1.26
"14564",1.26
"14565",1.26
"14566",1.26
"14567",1.26
"14568",1.26
"14569",1.26
"14570",1.26
"14571",1.36
"14572",1.41
"14573",1.44
"14574",1.45
"14575",1.48
"14576",1.85
"14577",1.87
"14578",1.89
"14579",1.91
"14580",1.93
"14581",1.93
"14582",1.96
"14583",1.98
"14584",1.98
"14585",1.65
"14586",2
"14587",2.03
"14588",2.03
"14589",2.05
"14590",2.05
"14591",2.05
"14592",2.05
"14593",2.05
"14594",2.5
"14595",2.5
"14596",2.47
"14597",2.47
"14598",2.47
"14599",2.47
"14600",2.47
"14601",2.45
"14602",2.45
"14603",2.45
"14604",2.42
"14605",2
"14606",2
"14607",2.4
"14608",1.98
"14609",1.98
"14610",1.96
"14611",1.96
"14612",1.93
"14613",1.91
"14614",2.31
"14615",1.87
"14616",1.87
"14617",1.85
"14618",1.48
"14619",1.47
"14620",1.45
"14621",1.44
"14622",1.42
"14623",1.41
"14624",1.4
"14625",1.38
"14626",1.37
"14627",1.08
"14628",1.06
"14629",1.05
"14630",1.04
"14631",1.03
"14632",1.02
"14633",1.01
"14634",1
"14635",1
"14636",0.99
"14637",0.99
"14638",0.79
"14639",0.78
"14640",0.78
"14641",0.78
"14642",0.78
"14643",0.78
"14644",0.77
"14645",0.78
"14646",0.77
"14647",0.78
"14648",0.77
"14649",0.97
"14650",0.97
"14651",0.97
"14652",0.97
"14653",0.97
"14654",0.97
"14655",0.97
"14656",0.97
"14657",0.97
"14658",0.97
"14659",0.97
"14660",0.97
"14661",0.97
"14662",1.25
"14663",1.25
"14664",1.26
"14665",1.28
"14666",1.3
"14667",1.33
"14668",1.36
"14669",1.73
"14670",1.76
"14671",1.77
"14672",1.79
"14673",1.8
"14674",1.82
"14675",1.83
"14676",1.85
"14677",1.87
"14678",1.89
"14679",1.91
"14680",1.91
"14681",1.93
"14682",2.38
"14683",2.38
"14684",2.4
"14685",2.4
"14686",2.42
"14687",2.42
"14688",2.45
"14689",2.45
"14690",2.45
"14691",2.45
"14692",2.47
"14693",2.45
"14694",2.47
"14695",2.47
"14696",2.45
"14697",2.45
"14698",2.45
"14699",2.45
"14700",2.45
"14701",2.42
"14702",2.42
"14703",2.42
"14704",2.42
"14705",2.4
"14706",2.4
"14707",2.4
"14708",1.96
"14709",1.93
"14710",1.93
"14711",1.91
"14712",1.89
"14713",1.87
"14714",1.87
"14715",1.85
"14716",1.83
"14717",1.47
"14718",1.45
"14719",1.44
"14720",1.42
"14721",1.41
"14722",1.4
"14723",1.38
"14724",1.37
"14725",1.37
"14726",1.36
"14727",1.34
"14728",1.34
"14729",1.34
"14730",1.33
"14731",1.33
"14732",1.32
"14733",1.32
"14734",1.32
"14735",1.03
"14736",1.03
"14737",1.03
"14738",1.03
"14739",1.03
"14740",1.02
"14741",1.02
"14742",1.3
"14743",1.3
"14744",1.3
"14745",1.29
"14746",1.29
"14747",1.29
"14748",1.29
"14749",1.29
"14750",1.28
"14751",1.28
"14752",1.28
"14753",1.28
"14754",1.28
"14755",1.28
"14756",1.28
"14757",1.28
"14758",1.28
"14759",1.64
"14760",1.65
"14761",1.67
"14762",1.69
"14763",1.71
"14764",1.73
"14765",1.42
"14766",1.44
"14767",1.82
"14768",1.82
"14769",1.83
"14770",1.87
"14771",1.87
"14772",1.89
"14773",1.91
"14774",1.93
"14775",1.93
"14776",1.96
"14777",2.38
"14778",1.98
"14779",2
"14780",2
"14781",2
"14782",2.03
"14783",2.03
"14784",2.03
"14785",2.03
"14786",2.05
"14787",2.47
"14788",2.47
"14789",2.47
"14790",2.47
"14791",2.47
"14792",2.45
"14793",2.45
"14794",2.45
"14795",2.45
"14796",2.45
"14797",2.42
"14798",2.42
"14799",2.42
"14800",2.4
"14801",2.4
"14802",2.4
"14803",2.38
"14804",2.38
"14805",2.35
"14806",2.35
"14807",2.33
"14808",2.33
"14809",2.31
"14810",2.31
"14811",1.87
"14812",1.85
"14813",1.85
"14814",1.83
"14815",1.83
"14816",1.82
"14817",2.24
"14818",2.22
"14819",2.22
"14820",1.79
"14821",1.77
"14822",1.77
"14823",1.76
"14824",1.76
"14825",1.75
"14826",1.75
"14827",1.73
"14828",1.73
"14829",1.73
"14830",1.73
"14831",1.73
"14832",1.73
"14833",1.73
"14834",1.73
"14835",2.15
"14836",2.15
"14837",1.75
"14838",1.75
"14839",1.75
"14840",1.75
"14841",2.17
"14842",2.17
"14843",2.18
"14844",2.18
"14845",2.18
"14846",2.18
"14847",2.19
"14848",2.21
"14849",2.71
"14850",2.72
"14851",2.74
"14852",2.75
"14853",2.75
"14854",2.77
"14855",2.79
"14856",2.79
"14857",2.81
"14858",2.83
"14859",3.43
"14860",3.45
"14861",3.48
"14862",3.48
"14863",3.5
"14864",3.5
"14865",3.52
"14866",3.55
"14867",3.55
"14868",3.57
"14869",3.57
"14870",3
"14871",3.03
"14872",3.03
"14873",3.05
"14874",3.05
"14875",3.05
"14876",3.05
"14877",3.08
"14878",3.08
"14879",3.08
"14880",3.08
"14881",3.11
"14882",3.11
"14883",3.11
"14884",3.11
"14885",3.11
"14886",3.11
"14887",3.11
"14888",3.11
"14889",3.11
"14890",3.08
"14891",3.08
"14892",3.08
"14893",3.08
"14894",3.08
"14895",2.58
"14896",2.58
"14897",2.58
"14898",2.55
"14899",3.05
"14900",2.53
"14901",2.5
"14902",3
"14903",2.47
"14904",2.45
"14905",2.45
"14906",2.42
"14907",2.4
"14908",2.38
"14909",2.38
"14910",2.35
"14911",2.33
"14912",2.31
"14913",1.87
"14914",2.27
"14915",1.85
"14916",2.25
"14917",1.82
"14918",1.82
"14919",1.8
"14920",2.21
"14921",2.21
"14922",2.21
"14923",2.19
"14924",2.19
"14925",2.19
"14926",2.18
"14927",2.18
"14928",2.18
"14929",2.18
"14930",2.17
"14931",2.17
"14932",2.17
"14933",2.17
"14934",2.15
"14935",2.15
"14936",2.15
"14937",2.65
"14938",2.65
"14939",2.67
"14940",2.67
"14941",2.67
"14942",2.68
"14943",2.68
"14944",2.69
"14945",2.71
"14946",2.71
"14947",2.72
"14948",2.74
"14949",2.75
"14950",2.77
"14951",2.79
"14952",2.81
"14953",2.81
"14954",2.83
"14955",2.85
"14956",2.85
"14957",2.88
"14958",2.88
"14959",2.9
"14960",2.92
"14961",2.92
"14962",2.95
"14963",2.95
"14964",2.95
"14965",2.95
"14966",2.97
"14967",3
"14968",3
"14969",3.03
"14970",3.03
"14971",3.05
"14972",3.05
"14973",3.05
"14974",3.05
"14975",3.08
"14976",3.08
"14977",3.08
"14978",3.11
"14979",3.11
"14980",3.11
"14981",3.11
"14982",3.11
"14983",3.11
"14984",3.11
"14985",3.11
"14986",3.11
"14987",3.11
"14988",3.11
"14989",3.68
"14990",3.05
"14991",3.05
"14992",3.05
"14993",3.63
"14994",3.03
"14995",3.03
"14996",3
"14997",3
"14998",2.97
"14999",2.97
"15000",2.95
"15001",2.95
"15002",2.92
"15003",2.92
"15004",2.9
"15005",2.9
"15006",2.88
"15007",2.88
"15008",2.35
"15009",2.35
"15010",2.33
"15011",2.33
"15012",2.31
"15013",2.31
"15014",2.31
"15015",2.29
"15016",2.29
"15017",2.29
"15018",2.27
"15019",2.27
"15020",2.27
"15021",2.27
"15022",2.27
"15023",2.27
"15024",2.27
"15025",2.29
"15026",2.29
"15027",2.29
"15028",2.29
"15029",2.29
"15030",2.29
"15031",2.29
"15032",2.29
"15033",2.31
"15034",2.31
"15035",2.31
"15036",2.33
"15037",2.83
"15038",2.85
"15039",2.85
"15040",2.88
"15041",2.9
"15042",2.9
"15043",2.92
"15044",2.92
"15045",2.95
"15046",2.97
"15047",2.97
"15048",3
"15049",3
"15050",3.63
"15051",3.63
"15052",3.65
"15053",3.65
"15054",3.68
"15055",3.68
"15056",3.71
"15057",3.71
"15058",3.74
"15059",3.74
"15060",3.74
"15061",3.74
"15062",3.74
"15063",3.77
"15064",3.77
"15065",3.77
"15066",3.8
"15067",3.8
"15068",3.8
"15069",3.8
"15070",3.8
"15071",3.83
"15072",3.83
"15073",3.83
"15074",3.83
"15075",3.83
"15076",3.83
"15077",3.83
"15078",3.83
"15079",3.83
"15080",3.83
"15081",3.83
"15082",3.83
"15083",4.54
"15084",3.83
"15085",4.54
"15086",4.51
"15087",4.51
"15088",3.8
"15089",3.77
"15090",3.77
"15091",3.77
"15092",3.74
"15093",3.74
"15094",3.71
"15095",3.71
"15096",3.71
"15097",3.68
"15098",3.68
"15099",3.05
"15100",3.65
"15101",3.03
"15102",3.03
"15103",3
"15104",3
"15105",2.97
"15106",2.95
"15107",2.95
"15108",2.92
"15109",2.92
"15110",2.4
"15111",2.88
"15112",2.35
"15113",2.81
"15114",2.79
"15115",2.77
"15116",2.75
"15117",2.74
"15118",2.22
"15119",2.18
"15120",2.18
"15121",2.17
"15122",2.15
"15123",2.17
"15124",2.71
"15125",2.72
"15126",2.75
"15127",2.75
"15128",2.77
"15129",2.77
"15130",2.79
"15131",2.79
"15132",2.81
"15133",2.81
"15134",2.81
"15135",2.83
"15136",2.83
"15137",2.85
"15138",2.85
"15139",2.88
"15140",2.88
"15141",2.9
"15142",2.92
"15143",2.92
"15144",2.95
"15145",2.95
"15146",2.97
"15147",2.97
"15148",3
"15149",3.6
"15150",3.6
"15151",3.63
"15152",3.63
"15153",3.65
"15154",3.65
"15155",3.65
"15156",3.05
"15157",3.08
"15158",3.08
"15159",3.68
"15160",3.71
"15161",3.71
"15162",3.74
"15163",3.74
"15164",3.74
"15165",3.14
"15166",3.17
"15167",3.77
"15168",3.77
"15169",3.77
"15170",3.77
"15171",3.8
"15172",3.8
"15173",3.8
"15174",3.8
"15175",3.8
"15176",3.8
"15177",3.77
"15178",3.77
"15179",4.48
"15180",3.77
"15181",3.77
"15182",3.74
"15183",4.45
"15184",3.74
"15185",3.74
"15186",3.71
"15187",3.71
"15188",3.68
"15189",3.68
"15190",3.68
"15191",3.65
"15192",3.65
"15193",3.03
"15194",3.03
"15195",3
"15196",2.97
"15197",2.97
"15198",3.55
"15199",2.95
"15200",2.95
"15201",2.92
"15202",2.92
"15203",2.9
"15204",2.4
"15205",2.38
"15206",2.38
"15207",2.38
"15208",1.93
"15209",2.35
"15210",2.35
"15211",2.33
"15212",2.33
"15213",2.33
"15214",2.33
"15215",2.33
"15216",2.31
"15217",2.33
"15218",2.33
"15219",2.33
"15220",2.31
"15221",2.33
"15222",2.33
"15223",2.33
"15224",2.33
"15225",2.33
"15226",2.33
"15227",2.35
"15228",2.35
"15229",2.38
"15230",2.88
"15231",2.9
"15232",2.9
"15233",2.92
"15234",2.95
"15235",2.95
"15236",2.97
"15237",2.97
"15238",3
"15239",3
"15240",3.03
"15241",3.03
"15242",3.05
"15243",3.65
"15244",3.68
"15245",3.68
"15246",3.68
"15247",3.71
"15248",3.71
"15249",3.74
"15250",3.74
"15251",3.74
"15252",3.77
"15253",3.77
"15254",3.77
"15255",3.77
"15256",3.8
"15257",3.8
"15258",3.83
"15259",3.83
"15260",3.83
"15261",3.83
"15262",3.86
"15263",3.86
"15264",3.86
"15265",3.9
"15266",3.9
"15267",3.9
"15268",3.9
"15269",3.9
"15270",3.9
"15271",3.9
"15272",3.9
"15273",3.9
"15274",3.9
"15275",3.9
"15276",4.57
"15277",3.86
"15278",3.86
"15279",4.57
"15280",3.83
"15281",3.83
"15282",3.83
"15283",3.8
"15284",3.8
"15285",3.8
"15286",3.17
"15287",3.17
"15288",3.14
"15289",3.14
"15290",3.11
"15291",3.11
"15292",3.08
"15293",3.08
"15294",3.05
"15295",3.05
"15296",3.03
"15297",2.5
"15298",2.47
"15299",2.47
"15300",2.45
"15301",2.45
"15302",2.45
"15303",2.42
"15304",2.42
"15305",1.98
"15306",2.4
"15307",2.4
"15308",2.4
"15309",2.38
"15310",2.38
"15311",2.38
"15312",2.38
"15313",2.38
"15314",2.38
"15315",2.38
"15316",2.38
"15317",2.38
"15318",2.38
"15319",2.88
"15320",2.88
"15321",2.88
"15322",2.9
"15323",2.9
"15324",2.9
"15325",2.9
"15326",3.52
"15327",3.52
"15328",3.55
"15329",3.57
"15330",3.6
"15331",3.63
"15332",3.65
"15333",3.68
"15334",3.68
"15335",3.71
"15336",3.71
"15337",3.74
"15338",3.74
"15339",3.74
"15340",3.77
"15341",3.77
"15342",3.77
"15343",3.8
"15344",3.8
"15345",4.51
"15346",4.51
"15347",4.51
"15348",3.8
"15349",3.8
"15350",3.83
"15351",3.83
"15352",3.23
"15353",3.23
"15354",2.73
"15355",3.26
"15356",3.23
"15357",3.23
"15358",3.86
"15359",3.86
"15360",3.9
"15361",3.9
"15362",3.9
"15363",3.9
"15364",3.93
"15365",3.93
"15366",3.93
"15367",3.96
"15368",3.96
"15369",3.96
"15370",3.96
"15371",3.93
"15372",3.93
"15373",3.9
"15374",3.9
"15375",3.86
"15376",3.86
"15377",3.83
"15378",3.8
"15379",3.8
"15380",3.8
"15381",3.77
"15382",3.77
"15383",3.74
"15384",3.74
"15385",3.74
"15386",3.71
"15387",3.11
"15388",3.08
"15389",3.08
"15390",3.68
"15391",3.05
"15392",3.03
"15393",3.03
"15394",3
"15395",3
"15396",2.97
"15397",2.95
"15398",2.95
"15399",2.92
"15400",2.92
"15401",2.42
"15402",2.9
"15403",2.9
"15404",2.9
"15405",2.9
"15406",2.88
"15407",2.88
"15408",2.38
"15409",2.38
"15410",2.38
"15411",2.35
"15412",2.35
"15413",2.35
"15414",2.35
"15415",2.35
"15416",2.38
"15417",2.38
"15418",2.38
"15419",2.88
"15420",2.88
"15421",2.9
"15422",2.9
"15423",2.92
"15424",2.92
"15425",2.95
"15426",2.95
"15427",2.95
"15428",2.97
"15429",3.57
"15430",3.6
"15431",3.63
"15432",3.63
"15433",3.65
"15434",3.65
"15435",3.65
"15436",3.68
"15437",3.68
"15438",3.71
"15439",3.71
"15440",3.71
"15441",3.74
"15442",3.74
"15443",3.74
"15444",3.74
"15445",3.77
"15446",3.77
"15447",3.2
"15448",3.8
"15449",3.2
"15450",3.83
"15451",3.83
"15452",3.83
"15453",3.83
"15454",3.83
"15455",3.86
"15456",4.57
"15457",4.57
"15458",4.57
"15459",4.61
"15460",4.61
"15461",4.61
"15462",4.57
"15463",4.61
"15464",4.61
"15465",4.57
"15466",4.57
"15467",4.57
"15468",4.54
"15469",4.54
"15470",4.54
"15471",4.51
"15472",3.8
"15473",4.51
"15474",4.51
"15475",3.77
"15476",3.74
"15477",3.74
"15478",3.71
"15479",3.71
"15480",3.68
"15481",3.68
"15482",3.65
"15483",3.05
"15484",3.63
"15485",3.6
"15486",3
"15487",2.97
"15488",2.95
"15489",2.95
"15490",2.92
"15491",2.92
"15492",2.9
"15493",2.9
"15494",2.38
"15495",2.38
"15496",2.35
"15497",2.35
"15498",2.85
"15499",2.83
"15500",2.83
"15501",2.33
"15502",2.33
"15503",2.33
"15504",2.31
"15505",2.31
"15506",2.31
"15507",2.31
"15508",2.31
"15509",2.31
"15510",2.31
"15511",2.31
"15512",2.33
"15513",2.33
"15514",2.33
"15515",2.35
"15516",2.35
"15517",2.35
"15518",2.88
"15519",2.9
"15520",2.9
"15521",2.92
"15522",2.95
"15523",2.97
"15524",3
"15525",3
"15526",3
"15527",3.03
"15528",3.05
"15529",3.05
"15530",3.05
"15531",3.68
"15532",3.68
"15533",3.68
"15534",3.68
"15535",3.68
"15536",3.68
"15537",3.68
"15538",3.71
"15539",3.71
"15540",3.71
"15541",3.71
"15542",3.74
"15543",3.74
"15544",3.74
"15545",3.77
"15546",3.77
"15547",4.48
"15548",4.48
"15549",4.48
"15550",4.51
"15551",3.8
"15552",3.83
"15553",4.54
"15554",4.54
"15555",4.54
"15556",4.57
"15557",4.57
"15558",4.57
"15559",4.57
"15560",4.57
"15561",4.57
"15562",4.57
"15563",4.57
"15564",4.57
"15565",4.54
"15566",4.54
"15567",4.54
"15568",4.54
"15569",4.51
"15570",4.51
"15571",3.8
"15572",3.8
"15573",3.77
"15574",3.77
"15575",3.74
"15576",3.74
"15577",3.71
"15578",3.71
"15579",3.71
"15580",3.68
"15581",3.68
"15582",3.65
"15583",3.65
"15584",3.03
"15585",3.63
"15586",3.03
"15587",3.6
"15588",3
"15589",2.97
"15590",2.97
"15591",2.95
"15592",2.95
"15593",3.52
"15594",3.52
"15595",3.52
"15596",3.5
"15597",3.5
"15598",3.5
"15599",3.5
"15600",2.9
"15601",2.88
"15602",2.88
"15603",2.88
"15604",2.88
"15605",2.88
"15606",2.88
"15607",2.88
"15608",2.9
"15609",2.9
"15610",2.9
"15611",2.92
"15612",3.52
"15613",3.52
"15614",3.52
"15615",3.55
"15616",3.55
"15617",3.57
"15618",3.57
"15619",3.6
"15620",3.6
"15621",3.6
"15622",3.63
"15623",4.34
"15624",4.36
"15625",4.36
"15626",4.36
"15627",4.39
"15628",4.39
"15629",4.42
"15630",4.42
"15631",4.42
"15632",4.42
"15633",4.42
"15634",4.45
"15635",4.45
"15636",4.45
"15637",4.48
"15638",4.48
"15639",4.51
"15640",4.51
"15641",4.51
"15642",4.51
"15643",4.54
"15644",4.54
"15645",4.54
"15646",4.54
"15647",4.57
"15648",4.57
"15649",4.57
"15650",4.57
"15651",4.57
"15652",4.57
"15653",4.61
"15654",4.61
"15655",4.61
"15656",4.61
"15657",4.64
"15658",4.61
"15659",4.61
"15660",4.61
"15661",4.61
"15662",4.61
"15663",5.44
"15664",4.57
"15665",4.57
"15666",4.57
"15667",4.57
"15668",4.54
"15669",4.54
"15670",4.54
"15671",4.51
"15672",4.51
"15673",4.51
"15674",4.48
"15675",3.77
"15676",3.74
"15677",3.74
"15678",3.71
"15679",3.65
"15680",3.6
"15681",3.57
"15682",3.52
"15683",3.48
"15684",3.45
"15685",3.43
"15686",2.81
"15687",3.41
"15688",2.83
"15689",3.48
"15690",3.5
"15691",3.5
"15692",3.52
"15693",3.5
"15694",3.52
"15695",3.52
"15696",3.5
"15697",3.5
"15698",3.5
"15699",3.5
"15700",3.5
"15701",3.5
"15702",3.5
"15703",3.52
"15704",3.52
"15705",3.52
"15706",3.52
"15707",3.52
"15708",3.55
"15709",3.55
"15710",3.57
"15711",3.57
"15712",3.6
"15713",3.6
"15714",4.31
"15715",4.34
"15716",4.36
"15717",4.36
"15718",4.39
"15719",5.22
"15720",5.22
"15721",5.25
"15722",5.25
"15723",5.25
"15724",5.28
"15725",5.28
"15726",5.31
"15727",5.31
"15728",5.31
"15729",5.31
"15730",5.34
"15731",5.34
"15732",5.34
"15733",4.54
"15734",4.54
"15735",4.54
"15736",4.54
"15737",4.57
"15738",4.57
"15739",4.57
"15740",4.57
"15741",4.57
"15742",4.61
"15743",3.9
"15744",4.61
"15745",4.61
"15746",4.61
"15747",4.61
"15748",4.61
"15749",4.64
"15750",4.61
"15751",5.44
"15752",5.44
"15753",5.44
"15754",5.44
"15755",5.4
"15756",5.4
"15757",5.4
"15758",5.37
"15759",5.37
"15760",5.37
"15761",4.51
"15762",5.37
"15763",5.34
"15764",5.31
"15765",4.48
"15766",4.42
"15767",4.36
"15768",4.31
"15769",4.28
"15770",4.23
"15771",4.19
"15772",4.16
"15773",4.14
"15774",3.41
"15775",4.14
"15776",4.16
"15777",4.19
"15778",4.19
"15779",4.19
"15780",4.16
"15781",4.16
"15782",4.16
"15783",4.14
"15784",4.14
"15785",4.14
"15786",4.95
"15787",4.95
"15788",4.95
"15789",4.93
